id_registro,fecha,finca,zona,producto,cantidad,unidad,precio_unitario,turno,observacion
7163,2026-04-11,El Porvenir,sur,maiz,222.1,kilos,1847,noche,normal
7164,2026-04-14,La Esperanza,sur,yuca,112.77,kilos,1398,manana,baja produccion
7165,2026-04-15,Buenos Aires,occidente,leche,43.36,litros,2627,noche,baja produccion
7166,2026-04-05,El Progreso,occidente,queso,10.02,kilos,6800,noche,normal
7167,2026-01-05,El Progreso,occidente,queso,35.21,kilos,7153,manana,lluvia
7168,2026-04-10,Buenos Aires,centro,leche,27.52,litros,2190,tarde,baja produccion
7169,2026-03-24,El Progreso,sur,yuca,221.85,kilos,1507,noche,lluvia
7170,2026-02-18,La Pradera,sur,leche,22.55,litros,2077,tarde,revisar registro
7171,2026-04-28,La Esperanza,oriente,maiz,129.36,kilos,1235,manana,revisar registro
7172,2026-05-14,Buenos Aires,centro,maiz,73.4,kilos,1388,tarde,lluvia
7173,2026-02-03,El Progreso,sur,leche,9.12,litros,2296,manana,revisar registro
7174,2026-01-31,La Pradera,norte,huevo,120,unidades,405,manana,normal
7175,2026-03-03,San Miguel,centro,maiz,102.45,kilos,1502,manana,lluvia
7176,2026-04-11,La Pradera,centro,maiz,316.15,kilos,1348,noche,lluvia
7177,2026-01-12,La Esperanza,sur,huevo,63,unidades,595,noche,normal
7178,2026-02-20,La Pradera,oriente,yuca,69.93,kilos,1564,tarde,baja produccion
7179,2026-04-15,La Esperanza,sur,yuca,241.09,kilos,1134,tarde,normal
7180,2026-01-07,El Porvenir,oriente,huevo,121,unidades,621,tarde,revisar registro
7181,2026-03-12,El Porvenir,oriente,leche,20.61,litros,2448,noche,baja produccion
7182,2026-02-06,San Miguel,sur,maiz,68.07,kilos,1340,manana,normal
7183,2026-01-11,San Miguel,sur,yuca,153.62,kilos,1308,noche,normal
7184,2026-03-01,Buenos Aires,centro,maiz,286.43,kilos,1740,noche,revisar registro
7185,2026-03-25,La Pradera,occidente,yuca,230.61,kilos,1477,tarde,baja produccion
7186,2026-05-20,El Porvenir,norte,queso,18.06,kilos,7921,tarde,normal
7187,2026-03-11,Buenos Aires,norte,maiz,106.79,kilos,1460,manana,normal
7188,2026-03-24,La Esperanza,norte,maiz,325.49,kilos,1875,tarde,normal
7189,2026-02-25,La Esperanza,norte,yuca,244.66,kilos,1075,tarde,normal
7190,2026-03-29,El Progreso,occidente,huevo,113,unidades,621,manana,normal
7191,2026-04-15,El Progreso,norte,leche,40.13,litros,2107,tarde,normal
7192,2026-03-05,San Miguel,oriente,queso,14.42,kilos,7904,noche,normal
7193,2026-03-03,La Esperanza,norte,maiz,345.79,kilos,1833,noche,normal
7194,2026-05-23,El Porvenir,oriente,leche,13.65,litros,2207,manana,baja produccion
7195,2026-05-28,La Esperanza,sur,huevo,102,unidades,610,manana,lluvia
7196,2026-03-06,El Progreso,occidente,yuca,235.74,kilos,1525,noche,normal
7197,2026-03-18,El Porvenir,oriente,maiz,157.32,kilos,1521,noche,revisar registro
7198,2026-02-18,La Esperanza,norte,huevo,27,unidades,607,tarde,lluvia
7199,2026-05-06,El Progreso,occidente,maiz,207.32,kilos,1339,noche,lluvia
7200,2026-01-02,El Progreso,occidente,queso,4.43,kilos,8908,noche,lluvia
7201,2026-02-15,Buenos Aires,sur,maiz,192.14,kilos,1787,manana,normal
7202,2026-04-12,La Pradera,sur,leche,14.62,litros,2622,manana,baja produccion
7203,2026-02-18,La Esperanza,sur,leche,33.77,litros,2589,tarde,normal
7204,2026-01-11,El Progreso,centro,huevo,108,unidades,552,noche,normal
7205,2026-05-06,La Pradera,occidente,maiz,113.96,kilos,1237,manana,normal
7206,2026-03-21,El Porvenir,oriente,queso,11.53,kilos,6836,noche,baja produccion
7207,2026-03-28,Buenos Aires,centro,huevo,157,unidades,389,tarde,normal
7208,2026-03-30,El Progreso,norte,queso,37.11,kilos,8640,manana,baja produccion
7209,2026-02-28,San Miguel,oriente,leche,12.22,litros,2712,manana,lluvia
7210,2026-01-17,San Miguel,centro,yuca,73.18,kilos,913,noche,normal
7211,2026-05-02,La Pradera,norte,huevo,69,unidades,566,tarde,baja produccion
7212,2026-04-13,El Porvenir,centro,yuca,127.24,kilos,1476,manana,normal
7213,2026-05-31,Buenos Aires,norte,maiz,148.31,kilos,1393,tarde,normal
7214,2026-04-10,El Porvenir,sur,huevo,82,unidades,583,tarde,baja produccion
7215,2026-01-30,San Miguel,centro,huevo,33,unidades,605,noche,baja produccion
7216,2026-02-13,Buenos Aires,oriente,queso,7.24,kilos,6801,tarde,normal
7217,2026-02-24,El Progreso,norte,maiz,196.43,kilos,1388,tarde,normal
7218,2026-03-15,El Progreso,norte,maiz,145.92,kilos,1417,tarde,normal
7219,2026-02-18,La Pradera,norte,yuca,231.12,kilos,1336,noche,normal
7220,2026-05-08,La Pradera,centro,leche,43.73,litros,2105,manana,revisar registro
7221,2026-05-08,San Miguel,centro,yuca,150.66,kilos,1229,noche,revisar registro
7222,2026-01-04,Buenos Aires,occidente,huevo,66,unidades,472,noche,lluvia
7223,2026-01-18,Buenos Aires,oriente,yuca,191.21,kilos,1222,manana,normal
7224,2026-03-28,La Esperanza,norte,leche,11.56,litros,2097,tarde,normal
7225,2026-05-06,El Porvenir,norte,queso,34.12,kilos,8081,tarde,baja produccion
7226,2026-01-30,La Esperanza,centro,yuca,215.16,kilos,1264,tarde,lluvia
7227,2026-05-12,Buenos Aires,sur,maiz,117.78,kilos,1324,tarde,normal
7228,2026-04-27,La Pradera,oriente,huevo,48,unidades,350,tarde,lluvia
7229,2026-01-09,Buenos Aires,centro,huevo,31,unidades,569,manana,normal
7230,2026-04-21,El Progreso,norte,maiz,188.47,kilos,1473,tarde,revisar registro
7231,2026-05-06,Buenos Aires,sur,yuca,75.86,kilos,1333,noche,normal
7232,2026-05-11,La Esperanza,centro,queso,33.07,kilos,8596,tarde,normal
7233,2026-01-22,Buenos Aires,sur,queso,12.77,kilos,9233,noche,lluvia
7234,2026-03-31,San Miguel,sur,yuca,242.98,kilos,1211,noche,revisar registro
7235,2026-01-21,La Esperanza,occidente,maiz,234.1,kilos,1576,noche,revisar registro
7236,2026-01-13,Buenos Aires,centro,maiz,204.36,kilos,1637,manana,lluvia
7237,2026-03-29,San Miguel,oriente,leche,20.67,litros,2557,tarde,normal
7238,2026-04-19,San Miguel,sur,maiz,274.61,kilos,1321,manana,normal
7239,2026-01-03,El Progreso,occidente,maiz,191.04,kilos,1657,manana,baja produccion
7240,2026-04-17,El Porvenir,centro,yuca,233.24,kilos,1337,manana,revisar registro
7241,2026-04-25,La Esperanza,sur,leche,25.68,litros,2239,tarde,lluvia
7242,2026-03-11,La Esperanza,occidente,maiz,130.04,kilos,1626,noche,lluvia
7243,2026-03-19,Buenos Aires,sur,maiz,149.32,kilos,1842,manana,baja produccion
7244,2026-01-20,El Progreso,norte,yuca,187.69,kilos,1265,noche,lluvia
7245,2026-05-31,El Progreso,occidente,maiz,151.22,kilos,1421,tarde,baja produccion
7246,2026-05-01,El Progreso,norte,yuca,98.68,kilos,1096,tarde,normal
7247,2026-04-29,El Porvenir,oriente,yuca,170.0,kilos,1071,manana,baja produccion
7248,2026-05-17,San Miguel,norte,huevo,129,unidades,679,tarde,baja produccion
7249,2026-05-09,El Porvenir,oriente,huevo,40,unidades,505,manana,revisar registro
7250,2026-03-21,San Miguel,norte,leche,29.21,litros,2490,noche,baja produccion
7251,2026-02-01,La Pradera,norte,huevo,48,unidades,444,manana,lluvia
7252,2026-02-10,El Porvenir,centro,leche,43.73,litros,2050,manana,lluvia
7253,2026-02-17,San Miguel,oriente,yuca,203.69,kilos,951,tarde,normal
7254,2026-03-14,San Miguel,norte,huevo,178,unidades,576,manana,normal
7255,2026-03-22,La Pradera,occidente,queso,28.39,kilos,9278,tarde,normal
7256,2026-05-25,La Pradera,centro,queso,6.76,kilos,9210,tarde,normal
7257,2026-04-24,La Pradera,centro,yuca,203.15,kilos,1185,manana,baja produccion
7258,2026-05-30,San Miguel,centro,leche,24.45,litros,2596,manana,normal
7259,2026-04-27,La Esperanza,sur,huevo,143,unidades,589,tarde,lluvia
7260,2026-04-24,Buenos Aires,oriente,queso,26.92,kilos,7700,noche,baja produccion
7261,2026-03-01,San Miguel,occidente,huevo,22,unidades,385,manana,baja produccion
7262,2026-05-17,El Porvenir,oriente,queso,21.94,kilos,7813,tarde,baja produccion
7263,2026-04-30,La Esperanza,oriente,queso,4.84,kilos,8075,manana,normal
7264,2026-03-22,San Miguel,occidente,yuca,247.13,kilos,1521,manana,baja produccion
7265,2026-02-01,El Porvenir,norte,yuca,55.8,kilos,1235,noche,normal
7266,2026-01-09,La Pradera,centro,huevo,119,unidades,460,tarde,normal
7267,2026-04-18,La Esperanza,occidente,huevo,104,unidades,624,manana,baja produccion
7268,2026-05-03,El Porvenir,occidente,leche,9.76,litros,2253,manana,revisar registro
7269,2026-01-20,El Porvenir,oriente,huevo,62,unidades,354,noche,lluvia
7270,2026-05-27,El Porvenir,occidente,queso,24.93,kilos,7425,tarde,normal
7271,2026-03-29,El Porvenir,centro,huevo,80,unidades,412,noche,normal
7272,2026-03-19,La Esperanza,oriente,leche,34.37,litros,2418,manana,normal
7273,2026-04-03,El Porvenir,norte,queso,32.65,kilos,7573,manana,lluvia
7274,2026-02-11,El Progreso,oriente,huevo,128,unidades,570,tarde,normal
7275,2026-05-27,Buenos Aires,oriente,queso,23.23,kilos,8320,tarde,baja produccion
7276,2026-03-26,El Progreso,centro,huevo,99,unidades,483,noche,revisar registro
7277,2026-04-16,El Porvenir,occidente,maiz,198.82,kilos,1563,manana,normal
7278,2026-03-31,La Esperanza,oriente,leche,42.19,litros,2380,manana,revisar registro
7279,2026-03-10,El Porvenir,centro,huevo,84,unidades,498,noche,normal
7280,2026-03-24,El Porvenir,sur,leche,42.66,litros,2453,noche,revisar registro
7281,2026-01-14,La Esperanza,norte,leche,42.72,litros,2140,noche,normal
7282,2026-01-24,San Miguel,norte,maiz,73.87,kilos,1690,tarde,normal
7283,2026-04-06,El Progreso,centro,huevo,116,unidades,585,tarde,lluvia
7284,2026-04-06,San Miguel,sur,yuca,174.74,kilos,1171,manana,normal
7285,2026-02-15,San Miguel,centro,yuca,132.74,kilos,1133,manana,baja produccion
7286,2026-01-29,El Progreso,oriente,maiz,258.27,kilos,1453,tarde,normal
7287,2026-05-27,El Progreso,centro,yuca,158.81,kilos,1251,noche,normal
7288,2026-05-06,San Miguel,oriente,yuca,124.8,kilos,1541,manana,normal
7289,2026-05-17,San Miguel,sur,maiz,159.04,kilos,1585,tarde,normal
7290,2026-01-18,San Miguel,centro,huevo,56,unidades,682,manana,normal
7291,2026-01-23,Buenos Aires,oriente,maiz,223.59,kilos,1900,tarde,normal
7292,2026-05-03,La Pradera,centro,maiz,106.88,kilos,1495,manana,lluvia
7293,2026-05-28,Buenos Aires,norte,queso,31.65,kilos,8161,noche,baja produccion
7294,2026-04-03,Buenos Aires,oriente,huevo,117,unidades,368,tarde,normal
7295,2026-05-25,El Porvenir,norte,queso,22.98,kilos,7168,tarde,lluvia
7296,2026-01-01,Buenos Aires,centro,queso,26.96,kilos,6650,noche,lluvia
7297,2026-05-09,Buenos Aires,sur,queso,15.72,kilos,8415,tarde,baja produccion
7298,2026-05-30,La Pradera,oriente,huevo,53,unidades,426,noche,normal
7299,2026-02-27,La Pradera,norte,queso,15.44,kilos,9296,manana,normal
7300,2026-05-30,La Pradera,oriente,huevo,28,unidades,504,noche,lluvia
7301,2026-04-17,San Miguel,occidente,maiz,225.84,kilos,1621,tarde,lluvia
7302,2026-01-22,La Pradera,norte,yuca,216.33,kilos,1444,noche,lluvia
7303,2026-01-10,El Porvenir,norte,leche,44.39,litros,1996,tarde,normal
7304,2026-03-13,El Progreso,centro,yuca,231.22,kilos,1416,manana,normal
7305,2026-02-25,Buenos Aires,sur,leche,31.41,litros,2397,manana,revisar registro
7306,2026-02-26,Buenos Aires,oriente,leche,12.63,litros,2410,noche,lluvia
7307,2026-01-30,Buenos Aires,centro,leche,14.3,litros,2243,noche,normal
7308,2026-01-29,El Progreso,occidente,maiz,200.38,kilos,1505,manana,baja produccion
7309,2026-01-06,San Miguel,oriente,yuca,44.09,kilos,1138,tarde,normal
7310,2026-01-10,El Porvenir,occidente,maiz,162.62,kilos,1476,noche,normal
7311,2026-01-29,El Porvenir,oriente,yuca,222.02,kilos,1405,manana,normal
7312,2026-03-16,San Miguel,norte,leche,18.27,litros,2150,manana,revisar registro
7313,2026-05-22,La Pradera,occidente,yuca,93.49,kilos,1002,tarde,revisar registro
7314,2026-02-19,San Miguel,sur,huevo,135,unidades,523,tarde,normal
7315,2026-04-23,La Esperanza,occidente,leche,28.06,litros,2589,noche,normal
7316,2026-03-02,San Miguel,norte,leche,12.56,litros,2704,noche,normal
7317,2026-01-22,La Pradera,sur,yuca,89.65,kilos,1431,tarde,normal
7318,2026-01-31,La Esperanza,oriente,leche,28.61,litros,2481,manana,normal
7319,2026-05-14,La Pradera,norte,queso,8.62,kilos,8024,tarde,lluvia
7320,2026-03-21,El Progreso,sur,maiz,111.85,kilos,1545,noche,baja produccion
7321,2026-02-03,La Esperanza,norte,queso,17.21,kilos,8725,noche,normal
7322,2026-03-05,El Porvenir,oriente,leche,12.16,litros,1923,noche,normal
7323,2026-01-23,La Pradera,occidente,leche,43.46,litros,2699,manana,revisar registro
7324,2026-03-31,San Miguel,centro,huevo,69,unidades,625,manana,normal
7325,2026-01-27,San Miguel,norte,maiz,192.91,kilos,1372,tarde,lluvia
7326,2026-03-16,San Miguel,centro,huevo,50,unidades,382,manana,revisar registro
7327,2026-05-09,Buenos Aires,occidente,yuca,166.02,kilos,1376,noche,baja produccion
7328,2026-02-22,Buenos Aires,sur,maiz,254.5,kilos,1792,tarde,baja produccion
7329,2026-01-10,La Pradera,sur,yuca,200.52,kilos,1050,tarde,normal
7330,2026-01-14,Buenos Aires,occidente,yuca,66.91,kilos,1288,tarde,baja produccion
7331,2026-05-02,La Esperanza,centro,leche,22.6,litros,2289,noche,normal
7332,2026-03-01,El Porvenir,sur,yuca,111.65,kilos,990,tarde,normal
7333,2026-01-09,El Porvenir,oriente,yuca,141.1,kilos,1157,manana,baja produccion
7334,2026-03-04,El Progreso,occidente,huevo,157,unidades,578,manana,normal
7335,2026-01-04,La Pradera,oriente,queso,28.89,kilos,8120,tarde,baja produccion
7336,2026-04-15,El Progreso,norte,huevo,129,unidades,488,noche,normal
7337,2026-01-25,El Progreso,occidente,leche,23.81,litros,2038,tarde,normal
7338,2026-03-04,Buenos Aires,occidente,yuca,67.89,kilos,1160,manana,normal
7339,2026-01-11,Buenos Aires,norte,maiz,333.57,kilos,1851,noche,lluvia
7340,2026-01-11,La Pradera,occidente,huevo,72,unidades,412,manana,normal
7341,2026-01-23,El Porvenir,centro,yuca,188.4,kilos,1453,noche,normal
7342,2026-03-23,Buenos Aires,centro,yuca,199.01,kilos,1377,noche,normal
7343,2026-01-03,La Esperanza,centro,queso,23.64,kilos,7399,manana,normal
7344,2026-05-31,La Pradera,occidente,leche,34.08,litros,2636,tarde,normal
7345,2026-02-01,Buenos Aires,centro,leche,32.2,litros,2562,noche,revisar registro
7346,2026-03-02,San Miguel,norte,yuca,212.4,kilos,944,manana,baja produccion
7347,2026-05-18,El Porvenir,sur,queso,29.0,kilos,8598,noche,revisar registro
7348,2026-01-28,La Esperanza,oriente,maiz,136.18,kilos,1740,noche,lluvia
7349,2026-03-10,San Miguel,oriente,maiz,112.33,kilos,1270,tarde,normal
7350,2026-03-03,San Miguel,sur,maiz,330.03,kilos,1419,noche,normal
7351,2026-03-14,Buenos Aires,norte,huevo,62,unidades,664,tarde,normal
7352,2026-02-23,La Esperanza,sur,yuca,121.45,kilos,1442,tarde,normal
7353,2026-04-09,El Progreso,sur,maiz,150.9,kilos,1781,tarde,normal
7354,2026-05-11,El Progreso,sur,huevo,93,unidades,652,tarde,normal
7355,2026-03-03,La Esperanza,oriente,leche,26.15,litros,2219,manana,normal
7356,2026-02-24,El Progreso,norte,queso,27.56,kilos,7770,manana,revisar registro
7357,2026-03-12,La Pradera,centro,yuca,182.29,kilos,1187,tarde,lluvia
7358,2026-02-06,La Pradera,sur,maiz,206.97,kilos,1349,noche,lluvia
7359,2026-03-30,El Progreso,centro,leche,27.9,litros,2093,manana,normal
7360,2026-03-10,La Pradera,occidente,huevo,21,unidades,441,manana,normal
7361,2026-02-20,La Pradera,occidente,maiz,182.91,kilos,1417,noche,revisar registro
7362,2026-01-05,Buenos Aires,sur,huevo,131,unidades,619,noche,normal
7363,2026-01-03,El Porvenir,occidente,leche,27.41,litros,2554,manana,normal
7364,2026-05-05,La Pradera,oriente,huevo,127,unidades,586,tarde,revisar registro
7365,2026-04-24,El Progreso,norte,maiz,128.11,kilos,1407,noche,revisar registro
7366,2026-03-16,El Progreso,oriente,leche,31.31,litros,2489,tarde,normal
7367,2026-04-26,Buenos Aires,norte,maiz,120.14,kilos,1385,noche,normal
7368,2026-03-03,La Pradera,occidente,leche,41.9,litros,2149,tarde,normal
7369,2026-01-10,Buenos Aires,centro,queso,13.03,kilos,9432,noche,baja produccion
7370,2026-03-09,La Esperanza,occidente,huevo,85,unidades,612,tarde,normal
7371,2026-05-13,Buenos Aires,centro,yuca,222.78,kilos,1434,manana,normal
7372,2026-01-31,La Pradera,centro,maiz,86.85,kilos,1807,noche,revisar registro
7373,2026-01-02,Buenos Aires,occidente,maiz,96.15,kilos,1667,manana,normal
7374,2026-01-14,La Pradera,sur,maiz,130.02,kilos,1372,tarde,baja produccion
7375,2026-04-30,San Miguel,norte,huevo,84,unidades,594,manana,normal
7376,2026-05-17,San Miguel,occidente,yuca,144.77,kilos,1355,noche,normal
7377,2026-05-09,San Miguel,sur,maiz,79.85,kilos,1783,manana,normal
7378,2026-01-28,San Miguel,centro,huevo,28,unidades,666,tarde,normal
7379,2026-03-22,Buenos Aires,occidente,huevo,95,unidades,356,noche,baja produccion
7380,2026-03-14,El Porvenir,centro,queso,28.97,kilos,7643,tarde,lluvia
7381,2026-02-23,El Porvenir,centro,huevo,55,unidades,438,manana,normal
7382,2026-04-30,La Pradera,oriente,maiz,251.73,kilos,1828,noche,normal
7383,2026-01-16,San Miguel,centro,yuca,50.54,kilos,1161,tarde,revisar registro
7384,2026-02-21,San Miguel,centro,maiz,217.55,kilos,1481,noche,normal
7385,2026-03-06,El Progreso,centro,queso,34.48,kilos,8534,manana,normal
7386,2026-05-12,San Miguel,norte,huevo,105,unidades,644,manana,baja produccion
7387,2026-02-15,El Progreso,centro,maiz,109.71,kilos,1367,manana,normal
7388,2026-05-20,San Miguel,norte,queso,20.75,kilos,8448,tarde,normal
7389,2026-03-18,Buenos Aires,occidente,queso,28.0,kilos,9208,noche,normal
7390,2026-03-24,San Miguel,occidente,huevo,138,unidades,634,manana,lluvia
7391,2026-01-08,El Progreso,centro,queso,37.43,kilos,6660,noche,revisar registro
7392,2026-02-08,Buenos Aires,occidente,huevo,134,unidades,569,tarde,lluvia
7393,2026-05-22,El Porvenir,occidente,yuca,209.97,kilos,1308,manana,normal
7394,2026-02-15,El Progreso,centro,huevo,107,unidades,601,manana,normal
7395,2026-03-31,El Porvenir,oriente,leche,22.95,litros,2108,noche,normal
7396,2026-05-24,El Porvenir,norte,queso,28.8,kilos,7062,tarde,revisar registro
7397,2026-03-18,El Porvenir,occidente,leche,16.16,litros,2671,noche,normal
7398,2026-05-23,Buenos Aires,oriente,maiz,198.16,kilos,1762,manana,normal
7399,2026-02-10,Buenos Aires,oriente,yuca,159.68,kilos,1345,tarde,revisar registro
7400,2026-05-15,San Miguel,norte,queso,14.12,kilos,7796,tarde,normal
7401,2026-04-05,La Esperanza,sur,yuca,52.36,kilos,960,manana,normal
7402,2026-04-12,San Miguel,occidente,leche,15.94,litros,2403,tarde,normal
7403,2026-05-12,La Esperanza,centro,huevo,44,unidades,428,noche,baja produccion
7404,2026-05-17,San Miguel,oriente,maiz,175.91,kilos,1796,manana,baja produccion
7405,2026-03-29,El Porvenir,sur,yuca,96.46,kilos,1337,tarde,lluvia
7406,2026-05-20,Buenos Aires,centro,maiz,130.92,kilos,1278,noche,revisar registro
7407,2026-02-09,El Progreso,sur,huevo,158,unidades,655,manana,normal
7408,2026-01-16,La Esperanza,occidente,queso,14.03,kilos,8239,manana,normal
7409,2026-03-01,El Porvenir,norte,leche,22.32,litros,2279,manana,baja produccion
7410,2026-04-23,San Miguel,centro,yuca,127.71,kilos,1194,tarde,baja produccion
7411,2026-03-25,El Porvenir,centro,yuca,197.99,kilos,1030,tarde,normal
7412,2026-03-10,El Progreso,oriente,yuca,86.52,kilos,1356,noche,normal
7413,2026-01-12,La Pradera,centro,leche,17.67,litros,2191,manana,normal
7414,2026-04-18,La Esperanza,centro,queso,31.29,kilos,6983,noche,normal
7415,2026-05-11,La Pradera,centro,yuca,92.66,kilos,900,noche,normal
7416,2026-02-01,La Esperanza,centro,huevo,28,unidades,660,noche,normal
7417,2026-01-22,Buenos Aires,centro,leche,19.89,litros,1912,noche,normal
7418,2026-04-04,Buenos Aires,centro,queso,37.29,kilos,8773,manana,normal
7419,2026-02-26,El Porvenir,oriente,huevo,65,unidades,656,noche,lluvia
7420,2026-01-13,San Miguel,sur,leche,11.59,litros,2741,noche,normal
7421,2026-03-24,San Miguel,sur,huevo,54,unidades,444,noche,baja produccion
7422,2026-05-25,El Porvenir,centro,maiz,203.42,kilos,1761,noche,normal
7423,2026-03-01,La Pradera,oriente,queso,13.44,kilos,8130,tarde,normal
7424,2026-01-22,El Progreso,norte,yuca,234.16,kilos,1414,tarde,normal
7425,2026-03-10,El Progreso,occidente,maiz,271.74,kilos,1597,manana,baja produccion
7426,2026-05-08,La Esperanza,centro,maiz,316.27,kilos,1741,tarde,normal
7427,2026-01-26,El Porvenir,oriente,yuca,53.18,kilos,1035,manana,normal
7428,2026-01-15,La Esperanza,centro,queso,28.17,kilos,8850,manana,revisar registro
7429,2026-05-26,La Pradera,centro,queso,15.67,kilos,7580,tarde,normal
7430,2026-01-13,San Miguel,norte,maiz,330.33,kilos,1419,noche,normal
7431,2026-01-01,El Porvenir,occidente,yuca,125.0,kilos,1515,tarde,lluvia
7432,2026-01-24,La Esperanza,norte,yuca,195.78,kilos,1212,noche,normal
7433,2026-03-23,San Miguel,sur,maiz,319.72,kilos,1816,noche,revisar registro
7434,2026-04-12,El Porvenir,sur,huevo,162,unidades,487,tarde,lluvia
